category,schema_name,object_name,detail_name,technical_type,nullable,definition
CONSTRAINT,integration,carrier_issue_code_registry,carrier_issue_code_registry_occurrences_check,c,,CHECK (occurrences >= 0)
CONSTRAINT,integration,carrier_issue_code_registry,carrier_issue_code_registry_pkey,p,,"PRIMARY KEY (carrier, market, code)"
CONSTRAINT,integration,carrier_issue_code_registry,carrier_issue_code_registry_production_writes_check,c,,CHECK (production_writes = 0)
CONSTRAINT,integration,dropea_issues,dropea_issues_actions_executed_check,c,,CHECK (actions_executed = 0)
CONSTRAINT,integration,dropea_issues,dropea_issues_automation_allowed_check,c,,CHECK (automation_allowed = false)
CONSTRAINT,integration,dropea_issues,dropea_issues_canonical_issue_id_key,u,,UNIQUE (canonical_issue_id)
CONSTRAINT,integration,dropea_issues,dropea_issues_pkey,p,,"PRIMARY KEY (market, store_id, dropea_issue_id)"
CONSTRAINT,integration,dropea_issues,dropea_issues_production_writes_check,c,,CHECK (production_writes = 0)
CONSTRAINT,integration,dropea_orders,dropea_orders_actions_executed_check,c,,CHECK (actions_executed = 0)
CONSTRAINT,integration,dropea_orders,dropea_orders_canonical_order_id_key,u,,UNIQUE (canonical_order_id)
CONSTRAINT,integration,dropea_orders,dropea_orders_customer_identity_hash_check,c,,CHECK (customer_identity_hash IS NULL OR customer_identity_hash ~ '^[a-f0-9]{64}$'::text)
CONSTRAINT,integration,dropea_orders,dropea_orders_pkey,p,,"PRIMARY KEY (market, store_id, dropea_order_id)"
CONSTRAINT,integration,dropea_orders,dropea_orders_production_writes_check,c,,CHECK (production_writes = 0)
CONSTRAINT,integration,dropea_store_config,dropea_store_config_check,c,,CHECK (base_url = (('https://'::text || lower(market)) || '.public-api.dropea.com'::text))
CONSTRAINT,integration,dropea_store_config,dropea_store_config_market_check,c,,"CHECK (market = ANY (ARRAY['ES'::text, 'IT'::text, 'PT'::text]))"
CONSTRAINT,integration,dropea_store_config,dropea_store_config_pkey,p,,"PRIMARY KEY (market, store_id)"
CONSTRAINT,integration,dropea_sync_checkpoints,dropea_sync_checkpoints_actions_executed_check,c,,CHECK (actions_executed = 0)
CONSTRAINT,integration,dropea_sync_checkpoints,dropea_sync_checkpoints_pkey,p,,"PRIMARY KEY (market, store_id, resource_type, phase)"
CONSTRAINT,integration,dropea_sync_checkpoints,dropea_sync_checkpoints_production_writes_check,c,,CHECK (production_writes = 0)
CONSTRAINT,integration,dropea_webhook_events,dropea_webhook_events_actions_executed_check,c,,CHECK (actions_executed = 0)
CONSTRAINT,integration,dropea_webhook_events,dropea_webhook_events_auth_status_check,c,,"CHECK (auth_status = ANY (ARRAY['HMAC_VALID'::text, 'PATH_TOKEN_VALID'::text, 'AUTH_FAILED'::text]))"
CONSTRAINT,integration,dropea_webhook_events,dropea_webhook_events_market_store_id_event_id_payload_hash_key,u,,"UNIQUE (market, store_id, event_id, payload_hash)"
CONSTRAINT,integration,dropea_webhook_events,dropea_webhook_events_pkey,p,,PRIMARY KEY (event_id)
CONSTRAINT,integration,dropea_webhook_events,dropea_webhook_events_production_writes_check,c,,CHECK (production_writes = 0)
CONSTRAINT,knowledge,facts,facts_pkey,p,,PRIMARY KEY (fact_id)
CONSTRAINT,mcp,call_audit,call_audit_actions_executed_check,c,,CHECK (actions_executed = 0)
CONSTRAINT,mcp,call_audit,call_audit_pkey,p,,PRIMARY KEY (id)
CONSTRAINT,mcp,call_audit,call_audit_run_mode_check,c,,CHECK (run_mode = 'SIMULATION'::text)
CONSTRAINT,mcp,clients,clients_client_name_key,u,,UNIQUE (client_name)
CONSTRAINT,mcp,clients,clients_pkey,p,,PRIMARY KEY (id)
CONSTRAINT,mcp,clients,clients_principal_hash_key,u,,UNIQUE (principal_hash)
CONSTRAINT,mcp,scopes,scopes_client_id_fkey,f,,FOREIGN KEY (client_id) REFERENCES mcp.clients(id) ON DELETE CASCADE
CONSTRAINT,mcp,scopes,scopes_client_id_scope_key,u,,"UNIQUE (client_id, scope)"
CONSTRAINT,mcp,scopes,scopes_pkey,p,,PRIMARY KEY (id)
CONSTRAINT,mcp,scopes,scopes_scope_check,c,,"CHECK (scope = ANY (ARRAY['orders:read'::text, 'orders:simulate'::text]))"
CONSTRAINT,mcp,security_events,security_events_pkey,p,,PRIMARY KEY (id)
CONSTRAINT,mcp,tool_executions,tool_executions_actions_executed_check,c,,CHECK (actions_executed = 0)
CONSTRAINT,mcp,tool_executions,tool_executions_client_fk,f,,FOREIGN KEY (client_id) REFERENCES mcp.clients(id) ON DELETE SET NULL
CONSTRAINT,mcp,tool_executions,tool_executions_pkey,p,,PRIMARY KEY (id)
CONSTRAINT,mcp,tool_executions,tool_executions_run_mode_check,c,,CHECK (run_mode = 'SIMULATION'::text)
CONSTRAINT,migration,batches,batches_actions_executed_check,c,,CHECK (actions_executed = 0)
CONSTRAINT,migration,batches,batches_pkey,p,,PRIMARY KEY (batch_id)
CONSTRAINT,migration,batches,batches_production_writes_check,c,,CHECK (production_writes = 0)
CONSTRAINT,migration,batches,batches_run_mode_check,c,,CHECK (run_mode = 'SHADOW_READ_ONLY'::text)
CONSTRAINT,migration,checkpoints,checkpoints_pkey,p,,"PRIMARY KEY (source, source_object)"
CONSTRAINT,migration,rejections,rejections_batch_id_fkey,f,,FOREIGN KEY (batch_id) REFERENCES migration.batches(batch_id)
CONSTRAINT,migration,rejections,rejections_pkey,p,,PRIMARY KEY (id)
CONSTRAINT,migration,source_inventory,source_inventory_pkey,p,,"PRIMARY KEY (source, source_object)"
CONSTRAINT,operations,active_customer_product_guard,active_customer_product_guard_check,c,,CHECK (status = 'ACTIVE'::text AND released_at IS NULL OR status <> 'ACTIVE'::text)
CONSTRAINT,operations,active_customer_product_guard,active_customer_product_guard_idempotency_key_key,u,,UNIQUE (idempotency_key)
CONSTRAINT,operations,active_customer_product_guard,active_customer_product_guard_pkey,p,,PRIMARY KEY (guard_id)
CONSTRAINT,operations,active_customer_product_guard,active_customer_product_guard_status_check,c,,"CHECK (status = ANY (ARRAY['ACTIVE'::text, 'RELEASED'::text, 'RECONCILIATION_REQUIRED'::text]))"
CONSTRAINT,operations,chatby_contact_lifecycle,chatby_contact_lifecycle_idempotency_key_key,u,,UNIQUE (idempotency_key)
CONSTRAINT,operations,chatby_contact_lifecycle,chatby_contact_lifecycle_pkey,p,,PRIMARY KEY (lifecycle_id)
CONSTRAINT,operations,chatby_conversation_events,chatby_conversation_events_actions_executed_check,c,,CHECK (actions_executed = 0)
CONSTRAINT,operations,chatby_conversation_events,chatby_conversation_events_chatby_message_id_hash_payload_h_key,u,,"UNIQUE (chatby_message_id_hash, payload_hash)"
CONSTRAINT,operations,chatby_conversation_events,chatby_conversation_events_direction_check,c,,"CHECK (direction = ANY (ARRAY['INBOUND'::text, 'OUTBOUND'::text, 'SYSTEM'::text]))"
CONSTRAINT,operations,chatby_conversation_events,chatby_conversation_events_pkey,p,,PRIMARY KEY (event_id)
CONSTRAINT,operations,chatby_conversation_events,chatby_conversation_events_production_writes_check,c,,CHECK (production_writes = 0)
CONSTRAINT,operations,chatby_conversation_links,chatby_conversation_links_actions_executed_check,c,,CHECK (actions_executed = 0)
CONSTRAINT,operations,chatby_conversation_links,chatby_conversation_links_check,c,,CHECK (conversation_status <> 'FOUND'::text OR chatby_conversation_id_hash IS NOT NULL)
CONSTRAINT,operations,chatby_conversation_links,chatby_conversation_links_check1,c,,CHECK (conversation_status <> 'FOUND'::text OR evidence_hash IS NOT NULL)
CONSTRAINT,operations,chatby_conversation_links,chatby_conversation_links_conversation_freshness_check,c,,"CHECK (conversation_freshness = ANY (ARRAY['FRESH'::text, 'STALE'::text, 'UNKNOWN'::text]))"
CONSTRAINT,operations,chatby_conversation_links,chatby_conversation_links_conversation_status_check,c,,"CHECK (conversation_status = ANY (ARRAY['NONE'::text, 'FOUND'::text, 'MULTIPLE'::text, 'STALE'::text, 'BROKEN'::text, 'UNKNOWN'::text]))"
CONSTRAINT,operations,chatby_conversation_links,chatby_conversation_links_message_count_check,c,,CHECK (message_count >= 0)
CONSTRAINT,operations,chatby_conversation_links,chatby_conversation_links_pkey,p,,PRIMARY KEY (canonical_issue_id)
CONSTRAINT,operations,chatby_conversation_links,chatby_conversation_links_production_writes_check,c,,CHECK (production_writes = 0)
CONSTRAINT,operations,dead_letter_queue,dead_letter_queue_job_id_fkey,f,,FOREIGN KEY (job_id) REFERENCES operations.jobs(id) ON DELETE SET NULL
CONSTRAINT,operations,dead_letter_queue,dead_letter_queue_pkey,p,,PRIMARY KEY (id)
CONSTRAINT,operations,idempotency_keys,idempotency_keys_pkey,p,,PRIMARY KEY (key)
CONSTRAINT,operations,incident_discount_workflow,incident_discount_workflow_actions_executed_check,c,,CHECK (actions_executed = 0)
CONSTRAINT,operations,incident_discount_workflow,incident_discount_workflow_canonical_issue_id_key,u,,UNIQUE (canonical_issue_id)
CONSTRAINT,operations,incident_discount_workflow,incident_discount_workflow_discount_amount_check,c,,"CHECK (discount_amount = ANY (ARRAY[0::numeric, 5::numeric]))"
CONSTRAINT,operations,incident_discount_workflow,incident_discount_workflow_pkey,p,,PRIMARY KEY (workflow_id)
CONSTRAINT,operations,incident_discount_workflow,incident_discount_workflow_production_writes_check,c,,CHECK (production_writes = 0)
CONSTRAINT,operations,incident_intent_timeline,incident_intent_timeline_actions_executed_check,c,,CHECK (actions_executed = 0)
CONSTRAINT,operations,incident_intent_timeline,incident_intent_timeline_canonical_issue_id_relevant_to_iss_key,u,,"UNIQUE (canonical_issue_id, relevant_to_issue_version, message_id_hash)"
CONSTRAINT,operations,incident_intent_timeline,incident_intent_timeline_pkey,p,,PRIMARY KEY (intent_id)
CONSTRAINT,operations,incident_simulation_decisions,incident_simulation_decisions_actions_executed_check,c,,CHECK (actions_executed = 0)
CONSTRAINT,operations,incident_simulation_decisions,incident_simulation_decisions_canonical_issue_id_issue_vers_key,u,,"UNIQUE (canonical_issue_id, issue_version, source_event_id, policy_version)"
CONSTRAINT,operations,incident_simulation_decisions,incident_simulation_decisions_execution_available_check,c,,CHECK (execution_available = false)
CONSTRAINT,operations,incident_simulation_decisions,incident_simulation_decisions_external_write_attempted_check,c,,CHECK (external_write_attempted = false)
CONSTRAINT,operations,incident_simulation_decisions,incident_simulation_decisions_pkey,p,,PRIMARY KEY (simulation_id)
CONSTRAINT,operations,incident_simulation_decisions,incident_simulation_decisions_production_writes_check,c,,CHECK (production_writes = 0)
CONSTRAINT,operations,incident_timers,incident_timers_actions_executed_check,c,,CHECK (actions_executed = 0)
CONSTRAINT,operations,incident_timers,incident_timers_canonical_issue_id_issue_version_timer_type_key,u,,"UNIQUE (canonical_issue_id, issue_version, timer_type, source_event_id)"
CONSTRAINT,operations,incident_timers,incident_timers_pkey,p,,PRIMARY KEY (timer_id)
CONSTRAINT,operations,incident_timers,incident_timers_production_writes_check,c,,CHECK (production_writes = 0)
CONSTRAINT,operations,incident_timers,incident_timers_status_check,c,,"CHECK (status = ANY (ARRAY['ACTIVE'::text, 'COMPLETED'::text, 'CANCELLED'::text, 'SUPERSEDED'::text, 'EXPIRED'::text]))"
CONSTRAINT,operations,incident_timers,incident_timers_timer_type_check,c,,"CHECK (timer_type = ANY (ARRAY['CUSTOMER_INITIAL_RESPONSE_48H'::text, 'CUSTOMER_DISCOUNT_RESPONSE_48H'::text, 'DROPEA_CONFIRMATION_WAIT'::text, 'COD_CHANGE_WAIT'::text, 'RETURN_COMPLETION_WAIT'::text, 'OPERATION_VERIFICATION'::text, 'RECONCILIATION'::text, 'GLS_RETENTION_DEADLINE'::text]))"
CONSTRAINT,operations,job_runs,job_runs_job_id_attempt_key,u,,"UNIQUE (job_id, attempt)"
CONSTRAINT,operations,job_runs,job_runs_job_id_fkey,f,,FOREIGN KEY (job_id) REFERENCES operations.jobs(id) ON DELETE CASCADE
CONSTRAINT,operations,job_runs,job_runs_pkey,p,,PRIMARY KEY (id)
CONSTRAINT,operations,jobs,jobs_deduplication_key_key,u,,UNIQUE (deduplication_key)
CONSTRAINT,operations,jobs,jobs_pkey,p,,PRIMARY KEY (id)
CONSTRAINT,operations,order_duplicate_assessments,order_duplicate_assessments_pkey,p,,PRIMARY KEY (assessment_id)
CONSTRAINT,operations,reconciliation_results,reconciliation_results_pkey,p,,PRIMARY KEY (id)
CONSTRAINT,operations,releasit_configuration_snapshots,releasit_configuration_snapshots_blocked_number_count_check,c,,CHECK (blocked_number_count >= 0)
CONSTRAINT,operations,releasit_configuration_snapshots,releasit_configuration_snapshots_pkey,p,,PRIMARY KEY (snapshot_id)
CONSTRAINT,operations,releasit_phone_block_events,releasit_phone_block_events_idempotency_key_key,u,,UNIQUE (idempotency_key)
CONSTRAINT,operations,releasit_phone_block_events,releasit_phone_block_events_pkey,p,,PRIMARY KEY (event_id)
CONSTRAINT,operations,releasit_phone_block_events,releasit_phone_block_events_reason_check,c,,CHECK (reason = 'RETURN_TO_ORIGIN'::text)
CONSTRAINT,operations,system_locks,system_locks_check,c,,CHECK (expires_at > acquired_at)
CONSTRAINT,operations,system_locks,system_locks_pkey,p,,PRIMARY KEY (lock_name)
CONSTRAINT,process_intelligence,observations,observations_pkey,p,,PRIMARY KEY (observation_id)
CONSTRAINT,raw,ingestion_batches,ingestion_batches_pkey,p,,PRIMARY KEY (id)
CONSTRAINT,raw,ingestion_batches,ingestion_batches_run_mode_check,c,,CHECK (run_mode = 'SIMULATION'::text)
CONSTRAINT,raw,ingestion_errors,ingestion_errors_batch_id_fkey,f,,FOREIGN KEY (batch_id) REFERENCES raw.ingestion_batches(id) ON DELETE CASCADE
CONSTRAINT,raw,ingestion_errors,ingestion_errors_pkey,p,,PRIMARY KEY (id)
CONSTRAINT,raw,ingestion_records,ingestion_records_deduplication_key_key,u,,UNIQUE (deduplication_key)
CONSTRAINT,raw,ingestion_records,ingestion_records_pkey,p,,PRIMARY KEY (id)
CONSTRAINT,raw,ingestion_records,ingestion_records_run_mode_check,c,,CHECK (run_mode = 'SIMULATION'::text)
CONSTRAINT,raw,source_records,source_records_batch_id_fkey,f,,FOREIGN KEY (batch_id) REFERENCES raw.ingestion_batches(id) ON DELETE CASCADE
CONSTRAINT,raw,source_records,source_records_pkey,p,,PRIMARY KEY (id)
CONSTRAINT,raw,source_records,source_records_source_source_record_id_hash_checksum_key,u,,"UNIQUE (source, source_record_id_hash, checksum)"
CONSTRAINT,raw_private,source_records,source_records_batch_id_fkey,f,,FOREIGN KEY (batch_id) REFERENCES migration.batches(batch_id)
CONSTRAINT,raw_private,source_records,source_records_pkey,p,,PRIMARY KEY (id)
CONSTRAINT,raw_private,source_records,source_records_run_mode_check,c,,CHECK (run_mode = 'SHADOW_READ_ONLY'::text)
CONSTRAINT,raw_private,source_records,source_records_source_source_object_source_record_hash_payl_key,u,,"UNIQUE (source, source_object, source_record_hash, payload_checksum)"
CONSTRAINT,read_models,operations_connector_health,operations_connector_health_pkey,p,,PRIMARY KEY (connector)
CONSTRAINT,read_models,operations_conversation_summaries,operations_conversation_summaries_pkey,p,,PRIMARY KEY (canonical_order_id)
CONSTRAINT,read_models,operations_decision_cards,operations_decision_cards_actions_executed_check,c,,CHECK (actions_executed = 0)
CONSTRAINT,read_models,operations_decision_cards,operations_decision_cards_pkey,p,,PRIMARY KEY (decision_id)
CONSTRAINT,read_models,operations_decision_cards,operations_decision_cards_run_mode_check,c,,CHECK (run_mode = 'SHADOW_READ_ONLY'::text)
CONSTRAINT,read_models,operations_discount_workflows,operations_discount_workflows_actions_executed_check,c,,CHECK (actions_executed = 0)
CONSTRAINT,read_models,operations_discount_workflows,operations_discount_workflows_discount_amount_check,c,,CHECK (discount_amount <= 5::numeric)
CONSTRAINT,read_models,operations_discount_workflows,operations_discount_workflows_email_sent_check,c,,CHECK (email_sent = false)
CONSTRAINT,read_models,operations_discount_workflows,operations_discount_workflows_pkey,p,,PRIMARY KEY (canonical_order_id)
CONSTRAINT,read_models,operations_discount_workflows,operations_discount_workflows_production_writes_check,c,,CHECK (production_writes = 0)
CONSTRAINT,read_models,operations_incident_interpretations,operations_incident_interpretations_actions_executed_check,c,,CHECK (actions_executed = 0)
CONSTRAINT,read_models,operations_incident_interpretations,operations_incident_interpretations_pkey,p,,PRIMARY KEY (canonical_issue_id)
CONSTRAINT,read_models,operations_incident_interpretations,operations_incident_interpretations_production_writes_check,c,,CHECK (production_writes = 0)
CONSTRAINT,read_models,operations_incident_records,operations_incident_records_actions_executed_check,c,,CHECK (actions_executed = 0)
CONSTRAINT,read_models,operations_incident_records,operations_incident_records_automation_allowed_check,c,,CHECK (automation_allowed = false)
CONSTRAINT,read_models,operations_incident_records,operations_incident_records_pkey,p,,PRIMARY KEY (canonical_issue_id)
CONSTRAINT,read_models,operations_incident_records,operations_incident_records_production_writes_check,c,,CHECK (production_writes = 0)
CONSTRAINT,read_models,operations_incident_records,operations_incident_records_run_mode_check,c,,CHECK (run_mode = 'SHADOW_READ_ONLY'::text)
CONSTRAINT,read_models,operations_order_records,operations_order_customer_identity_hash_check,c,,CHECK (customer_identity_hash IS NULL OR customer_identity_hash ~ '^[a-f0-9]{64}$'::text)
CONSTRAINT,read_models,operations_order_records,operations_order_records_actions_executed_check,c,,CHECK (actions_executed = 0)
CONSTRAINT,read_models,operations_order_records,operations_order_records_pkey,p,,PRIMARY KEY (canonical_order_id)
CONSTRAINT,read_models,operations_order_records,operations_order_records_production_writes_check,c,,CHECK (production_writes = 0)
CONSTRAINT,read_models,operations_order_records,operations_order_records_run_mode_check,c,,CHECK (run_mode = 'SHADOW_READ_ONLY'::text)
CONSTRAINT,read_models,operations_timeline_records,operations_timeline_records_pkey,p,,PRIMARY KEY (timeline_id)
CONSTRAINT,reconciliation,ledger,ledger_pkey,p,,PRIMARY KEY (fingerprint)
CONSTRAINT,truth,snapshots,snapshots_pkey,p,,PRIMARY KEY (truth_snapshot_id)
CONSTRAINT,truth,snapshots,snapshots_quality_score_check,c,,CHECK (quality_score >= 0 AND quality_score <= 100)
FUNCTION,events,reject_event_mutation,,trigger,,FUNCTION
FUNCTION,public,armor,bytea,text,,FUNCTION
FUNCTION,public,armor,"bytea, text[], text[]",text,,FUNCTION
FUNCTION,public,crypt,"text, text",text,,FUNCTION
FUNCTION,public,dearmor,text,bytea,,FUNCTION
FUNCTION,public,decrypt,"bytea, bytea, text",bytea,,FUNCTION
FUNCTION,public,decrypt_iv,"bytea, bytea, bytea, text",bytea,,FUNCTION
FUNCTION,public,digest,"text, text",bytea,,FUNCTION
FUNCTION,public,digest,"bytea, text",bytea,,FUNCTION
FUNCTION,public,encrypt,"bytea, bytea, text",bytea,,FUNCTION
FUNCTION,public,encrypt_iv,"bytea, bytea, bytea, text",bytea,,FUNCTION
FUNCTION,public,gen_random_bytes,integer,bytea,,FUNCTION
FUNCTION,public,gen_random_uuid,,uuid,,FUNCTION
FUNCTION,public,gen_salt,text,text,,FUNCTION
FUNCTION,public,gen_salt,"text, integer",text,,FUNCTION
FUNCTION,public,hmac,"text, text, text",bytea,,FUNCTION
FUNCTION,public,hmac,"bytea, bytea, text",bytea,,FUNCTION
FUNCTION,public,pgp_armor_headers,"text, OUT key text, OUT value text",SETOF record,,FUNCTION
FUNCTION,public,pgp_key_id,bytea,text,,FUNCTION
FUNCTION,public,pgp_pub_decrypt,"bytea, bytea",text,,FUNCTION
FUNCTION,public,pgp_pub_decrypt,"bytea, bytea, text",text,,FUNCTION
FUNCTION,public,pgp_pub_decrypt,"bytea, bytea, text, text",text,,FUNCTION
FUNCTION,public,pgp_pub_decrypt_bytea,"bytea, bytea",bytea,,FUNCTION
FUNCTION,public,pgp_pub_decrypt_bytea,"bytea, bytea, text",bytea,,FUNCTION
FUNCTION,public,pgp_pub_decrypt_bytea,"bytea, bytea, text, text",bytea,,FUNCTION
FUNCTION,public,pgp_pub_encrypt,"text, bytea",bytea,,FUNCTION
FUNCTION,public,pgp_pub_encrypt,"text, bytea, text",bytea,,FUNCTION
FUNCTION,public,pgp_pub_encrypt_bytea,"bytea, bytea",bytea,,FUNCTION
FUNCTION,public,pgp_pub_encrypt_bytea,"bytea, bytea, text",bytea,,FUNCTION
FUNCTION,public,pgp_sym_decrypt,"bytea, text",text,,FUNCTION
FUNCTION,public,pgp_sym_decrypt,"bytea, text, text",text,,FUNCTION
FUNCTION,public,pgp_sym_decrypt_bytea,"bytea, text",bytea,,FUNCTION
FUNCTION,public,pgp_sym_decrypt_bytea,"bytea, text, text",bytea,,FUNCTION
FUNCTION,public,pgp_sym_encrypt,"text, text",bytea,,FUNCTION
FUNCTION,public,pgp_sym_encrypt,"text, text, text",bytea,,FUNCTION
FUNCTION,public,pgp_sym_encrypt_bytea,"bytea, text",bytea,,FUNCTION
FUNCTION,public,pgp_sym_encrypt_bytea,"bytea, text, text",bytea,,FUNCTION
INDEX,audit,action_log,action_log_pkey,INDEX,,CREATE UNIQUE INDEX action_log_pkey ON audit.action_log USING btree (id)
INDEX,audit,application_events,application_events_pkey,INDEX,,CREATE UNIQUE INDEX application_events_pkey ON audit.application_events USING btree (id)
INDEX,audit,data_access_log,data_access_log_pkey,INDEX,,CREATE UNIQUE INDEX data_access_log_pkey ON audit.data_access_log USING btree (id)
INDEX,audit,masking_log,masking_log_pkey,INDEX,,CREATE UNIQUE INDEX masking_log_pkey ON audit.masking_log USING btree (id)
INDEX,audit,security_events,security_events_pkey,INDEX,,CREATE UNIQUE INDEX security_events_pkey ON audit.security_events USING btree (id)
INDEX,audit,sync_runs,sync_runs_pkey,INDEX,,CREATE UNIQUE INDEX sync_runs_pkey ON audit.sync_runs USING btree (id)
INDEX,configuration,feature_flags,feature_flags_pkey,INDEX,,CREATE UNIQUE INDEX feature_flags_pkey ON configuration.feature_flags USING btree (flag_name)
INDEX,configuration,freshness_thresholds,freshness_thresholds_pkey,INDEX,,CREATE UNIQUE INDEX freshness_thresholds_pkey ON configuration.freshness_thresholds USING btree (source)
INDEX,configuration,policies,policies_pkey,INDEX,,CREATE UNIQUE INDEX policies_pkey ON configuration.policies USING btree (id)
INDEX,configuration,policies,policies_policy_name_key,INDEX,,CREATE UNIQUE INDEX policies_policy_name_key ON configuration.policies USING btree (policy_name)
INDEX,configuration,policy_assignments,policy_assignments_pkey,INDEX,,CREATE UNIQUE INDEX policy_assignments_pkey ON configuration.policy_assignments USING btree (id)
INDEX,configuration,policy_assignments,policy_assignments_workflow_status_key,INDEX,,"CREATE UNIQUE INDEX policy_assignments_workflow_status_key ON configuration.policy_assignments USING btree (workflow, status)"
INDEX,configuration,policy_versions,policy_versions_pkey,INDEX,,CREATE UNIQUE INDEX policy_versions_pkey ON configuration.policy_versions USING btree (id)
INDEX,configuration,policy_versions,policy_versions_policy_name_version_key,INDEX,,"CREATE UNIQUE INDEX policy_versions_policy_name_version_key ON configuration.policy_versions USING btree (policy_name, version)"
INDEX,configuration,system_settings,system_settings_pkey,INDEX,,CREATE UNIQUE INDEX system_settings_pkey ON configuration.system_settings USING btree (setting_name)
INDEX,core,conversations,conversations_pkey,INDEX,,CREATE UNIQUE INDEX conversations_pkey ON core.conversations USING btree (id)
INDEX,core,conversations,conversations_source_external_conversation_id_hash_key,INDEX,,"CREATE UNIQUE INDEX conversations_source_external_conversation_id_hash_key ON core.conversations USING btree (source, external_conversation_id_hash)"
INDEX,core,customer_aliases,customer_aliases_pkey,INDEX,,CREATE UNIQUE INDEX customer_aliases_pkey ON core.customer_aliases USING btree (id)
INDEX,core,customer_aliases,customer_aliases_source_alias_type_alias_hash_key,INDEX,,"CREATE UNIQUE INDEX customer_aliases_source_alias_type_alias_hash_key ON core.customer_aliases USING btree (source, alias_type, alias_hash)"
INDEX,core,customers_masked,customers_masked_external_reference_hash_key,INDEX,,CREATE UNIQUE INDEX customers_masked_external_reference_hash_key ON core.customers_masked USING btree (external_reference_hash)
INDEX,core,customers_masked,customers_masked_pkey,INDEX,,CREATE UNIQUE INDEX customers_masked_pkey ON core.customers_masked USING btree (id)
INDEX,core,incident_history,incident_history_incident_id_external_history_id_hash_key,INDEX,,"CREATE UNIQUE INDEX incident_history_incident_id_external_history_id_hash_key ON core.incident_history USING btree (incident_id, external_history_id_hash)"
INDEX,core,incident_history,incident_history_pkey,INDEX,,CREATE UNIQUE INDEX incident_history_pkey ON core.incident_history USING btree (id)
INDEX,core,incidents,incidents_external_incident_id_key,INDEX,,CREATE UNIQUE INDEX incidents_external_incident_id_key ON core.incidents USING btree (external_incident_id)
INDEX,core,incidents,incidents_pkey,INDEX,,CREATE UNIQUE INDEX incidents_pkey ON core.incidents USING btree (id)
INDEX,core,incidents,incidents_status_id_idx,INDEX,,"CREATE INDEX incidents_status_id_idx ON core.incidents USING btree (status, external_incident_id DESC)"
INDEX,core,messages,messages_conversation_id_external_message_id_hash_key,INDEX,,"CREATE UNIQUE INDEX messages_conversation_id_external_message_id_hash_key ON core.messages USING btree (conversation_id, external_message_id_hash)"
INDEX,core,messages,messages_conversation_time_idx,INDEX,,"CREATE INDEX messages_conversation_time_idx ON core.messages USING btree (conversation_id, occurred_at DESC)"
INDEX,core,messages,messages_pkey,INDEX,,CREATE UNIQUE INDEX messages_pkey ON core.messages USING btree (id)
INDEX,core,order_digital_twins,order_digital_twins_pkey,INDEX,,CREATE UNIQUE INDEX order_digital_twins_pkey ON core.order_digital_twins USING btree (order_id)
INDEX,core,order_snapshots,order_snapshots_order_id_snapshot_version_key,INDEX,,"CREATE UNIQUE INDEX order_snapshots_order_id_snapshot_version_key ON core.order_snapshots USING btree (order_id, snapshot_version)"
INDEX,core,order_snapshots,order_snapshots_pkey,INDEX,,CREATE UNIQUE INDEX order_snapshots_pkey ON core.order_snapshots USING btree (id)
INDEX,core,order_snapshots,snapshots_order_time_idx,INDEX,,"CREATE INDEX snapshots_order_time_idx ON core.order_snapshots USING btree (order_id, created_at DESC)"
INDEX,core,order_source_links,order_source_links_pkey,INDEX,,CREATE UNIQUE INDEX order_source_links_pkey ON core.order_source_links USING btree (id)
INDEX,core,order_source_links,order_source_links_source_source_order_id_hash_key,INDEX,,"CREATE UNIQUE INDEX order_source_links_source_source_order_id_hash_key ON core.order_source_links USING btree (source, source_order_id_hash)"
INDEX,core,order_source_links,source_links_order_idx,INDEX,,"CREATE INDEX source_links_order_idx ON core.order_source_links USING btree (order_id, source)"
INDEX,core,orders,orders_external_order_id_key,INDEX,,CREATE UNIQUE INDEX orders_external_order_id_key ON core.orders USING btree (external_order_id)
INDEX,core,orders,orders_pkey,INDEX,,CREATE UNIQUE INDEX orders_pkey ON core.orders USING btree (id)
INDEX,core,orders,orders_status_idx,INDEX,,"CREATE INDEX orders_status_idx ON core.orders USING btree (canonical_status, updated_at DESC)"
INDEX,core,source_freshness,source_freshness_pkey,INDEX,,CREATE UNIQUE INDEX source_freshness_pkey ON core.source_freshness USING btree (source)
INDEX,core,timers,timers_deduplication_key_key,INDEX,,CREATE UNIQUE INDEX timers_deduplication_key_key ON core.timers USING btree (deduplication_key)
INDEX,core,timers,timers_due_idx,INDEX,,"CREATE INDEX timers_due_idx ON core.timers USING btree (status, deadline_at)"
INDEX,core,timers,timers_pkey,INDEX,,CREATE UNIQUE INDEX timers_pkey ON core.timers USING btree (id)
INDEX,decision_memory,records,records_pkey,INDEX,,CREATE UNIQUE INDEX records_pkey ON decision_memory.records USING btree (memory_id)
INDEX,decisions,agent_proposals,agent_proposals_pkey,INDEX,,CREATE UNIQUE INDEX agent_proposals_pkey ON decisions.agent_proposals USING btree (id)
INDEX,decisions,ai_review_queue,ai_review_pending_idx,INDEX,,"CREATE INDEX ai_review_pending_idx ON decisions.ai_review_queue USING btree (status, created_at)"
INDEX,decisions,ai_review_queue,ai_review_queue_decision_id_key,INDEX,,CREATE UNIQUE INDEX ai_review_queue_decision_id_key ON decisions.ai_review_queue USING btree (decision_id)
